503206,8.41
504715,8.82
507165,6.29
508770,5.24
510040,14.44
512190,86.12
513079,86.12
513672,6.95
513726,88.09
514857,11.92
517274,6.75
519661,8.88
520972,12.54
521870,8.58
524317,10.08
525791,6.36
526804,5.38
529202,6.2
535800,5.84
537540,91.36
538915,5.84
539012,7.76
540591,8.07
540769,11.48
540891,13.1
542451,13.1
544170,5.15
546740,10.62
548172,5.66
548333,5.38
551438,13.36
552808,5.12
553193,11.92
554306,8.3
554794,9.47
556562,11.65
556816,8.6
558088,91.56
558111,8.9
559599,7.69
560121,14.4
561382,11.61
561739,6.26
564011,9.33
564747,12.85
565397,13.84
565959,12.43
566492,10.35
566886,6.23
567094,12.24
567928,13.64
570362,13.18
570687,6.54
574173,14.37
577279,10.76
579515,89.92
579542,7.52
579677,14.49
579976,6.47
580265,89.92
581045,9.55
581056,6.2
581306,93.47
582645,11.29
584085,89.38
586025,8.96
586106,6.83
587914,12.0
588734,6.84
589252,10.52
590215,91.39
591386,7.05
592687,8.61
595664,7.75
595704,7.84
596127,14.17
601702,5.29
604349,11.73
605712,10.71
605787,5.19
612703,7.26
613688,6.81
614381,7.56
615465,7.07
619685,8.73
620323,9.49
621125,8.17
624009,5.85
624468,93.75
624672,11.04
627408,5.65
627873,9.91
629056,6.42
629807,7.55
631279,5.47
632869,13.45
633215,8.48
633240,13.28
633483,5.21
633694,86.72
633913,5.24
638935,9.2
641065,11.46
642079,5.64
642081,12.11
644281,13.12
647777,89.75
654153,10.04
654466,7.89
654644,13.45
654903,6.86
655484,6.81
656564,11.95
661865,11.97
664026,5.76
665193,10.93
665372,13.53
665480,12.97
666729,12.19
668647,11.32
672994,8.01
673799,11.34
673803,6.07
675216,6.32
681092,14.78
682230,6.68
684283,5.54
687942,9.7
688186,5.8
688279,8.88
688488,10.15
688649,11.55
688870,5.57
688911,14.18
689575,7.95
691525,6.21
692992,11.37
693520,11.66
694384,5.74
694768,11.52
700897,9.84
702501,6.72
703243,5.55
703984,6.43
704419,6.43
705379,11.71
706767,7.04
708097,13.84
709290,14.59
710681,89.66
717444,5.95
718719,12.15
720808,5.37
721864,9.36
724738,7.0
733523,6.98
734435,5.51
735553,7.69
737607,8.85
741592,7.02
742109,5.25
742859,8.55
751036,7.24
751491,8.22
753918,9.3
756151,8.29
758602,5.4
759938,7.75
763295,5.61
765000,5.67
765258,14.91
768329,13.6
768809,7.26
769555,5.63
770945,9.82
772602,12.13
773103,90.18
773125,5.66
775398,7.27
775796,7.84
776622,11.62
783562,9.35
784142,5.6
785084,8.41
785205,6.73
786248,6.22
786865,12.72
787272,10.57
790276,6.68
791170,9.82
793536,94.7
793980,7.64
794840,6.0
795374,13.25
796606,13.69
799174,6.07
802576,5.31
804938,12.83
805095,6.01
806492,5.27
813071,11.66
813279,14.35
813509,9.04
813656,8.3
816385,7.08
817617,10.71
818014,10.73
818479,5.84
820848,8.52
820933,90.51
821854,8.35
822049,14.11
824095,6.76
824913,9.17
825651,7.09
826390,11.31
826956,5.51
827802,7.49
828376,91.04
829142,91.04
830931,14.89
831313,14.36
831510,92.4
832186,8.34
833997,7.92
834079,12.0
835342,87.81
836225,8.44
837330,91.56
838286,8.21
838408,12.61
843389,91.33
845899,9.13
846504,7.88
848523,6.47
849220,14.88
850800,11.97
854094,87.8
860321,94.22
860661,9.38
860731,6.5
861000,6.62
861128,6.57
865336,9.07
866784,9.32
866843,9.99
870085,11.12
870694,7.93
879520,12.38
879576,5.3
880670,7.88
885214,6.65
886445,10.94
887490,13.62
891404,6.71
892220,12.13
892865,12.73
896279,12.88
897632,8.18
898513,9.22
899076,92.28
902477,6.87
903282,5.41
904834,14.58
907137,8.15
907421,7.72
908748,85.47
912366,12.75
913638,6.63
914329,6.02
915412,12.6
916605,10.42
917230,7.56
917809,10.38
918277,6.94
918729,11.3
919333,7.26
919943,6.02
920972,6.02
921570,14.6
922256,10.94
922287,6.41
922591,11.89
929761,5.62
930961,5.51
931894,6.01
932723,7.01
935775,6.15
935780,12.15
936568,12.26
937195,5.47
937458,12.81
937725,91.82
937921,6.35
939325,7.46
939598,7.83
940961,7.98
941369,10.91
942474,5.58
945591,8.5
945963,9.37
946423,12.06
951575,12.27
953050,9.94
956650,10.89
959247,11.91
961285,10.65
962062,6.52
963322,10.83
964196,10.31
964453,6.58
965445,6.35
966643,8.49
966678,12.75
967760,8.18
969627,8.93
973055,14.33
975152,9.7
977268,14.08
978186,5.88
979277,8.56
979293,13.61
979650,8.14
981524,5.83
984080,11.64
990834,5.18
990937,7.01
991572,10.06
991584,9.35
993886,11.34
995718,8.52
996308,12.07
998290,12.04
999626,8.74
1001904,9.87
1004115,9.9
1004779,10.92
1006033,13.72
1006691,8.45
1009432,5.46
1011733,6.3
1013640,7.38
1015195,7.33
1015247,8.06
1016406,13.72
1018224,5.04
1020371,6.83
1021125,5.24
1022288,8.86
1023407,5.63
1025498,13.89
1026183,8.93
1027585,14.57
1031524,10.01
1037014,8.31
1037205,6.25
1038723,9.15
1041741,10.6
1044330,92.83
1046646,14.58
1047015,6.09
1048669,8.64
1051909,13.58
1052084,5.57
1053356,6.29
1055251,5.89
1057469,5.15
1057570,12.51
1060594,13.78
1061165,8.06
1061210,14.49
1064971,11.81
1065332,7.78
1065536,5.72
1065681,5.51
1066895,5.25
1067887,8.3
1068169,5.86
1068810,86.03
1069415,8.57
1069764,14.32
1069788,7.6
1071383,5.63
1071917,8.24
1074865,10.64
1075727,13.22
1075965,13.22
1076310,8.97
1076670,8.83
1077048,8.38
1078972,5.84
1079123,8.7
1083105,8.54
1084506,9.29
1086310,14.54
1086351,8.54
1088747,11.79
1092040,7.01
1092362,9.65
1092647,14.34
1093469,13.72
1093496,6.7
1094297,8.05
1094423,7.13
1095548,12.62
1096132,6.88
1096177,85.65
1096442,14.35
1097724,8.67
1102159,13.47
1102222,13.01
1102811,13.39
1104577,87.02
1104792,7.03
1105626,5.36
1107591,7.36
1116679,9.64
1118718,8.62
1119402,11.88
1121356,9.38
1121372,8.99
1121933,10.31
1124126,87.06
1124182,93.69
1126078,11.63
1126595,6.66
1127595,7.83
1128312,12.92
1128623,10.06
1128934,10.28
1130764,5.8
1132138,5.34
1132442,6.79
1132484,6.64
1133892,8.97
1134110,11.37
1134145,8.05
1134322,91.95
1134662,11.37
1136074,8.27
1137649,6.72
1139723,6.05
1143023,7.18
1145604,6.78
1146669,6.22
1148444,6.52
1149982,7.5
1150203,11.04
1151023,92.43
1151839,11.66
1152781,93.0
1153429,11.14
1153667,11.59
1155813,10.9
1155842,8.1
1157365,7.54
1160870,6.47
1167176,11.64
1168577,12.56
1168933,6.89
1172092,7.06
1172616,12.62
1172858,11.22
1173685,6.61
1175241,12.38
1179544,7.93
1182805,90.88
1188242,9.35
1192857,11.47
1194927,8.26
1196470,6.17
1198844,6.41
1200677,6.1
1204366,5.05
1206142,8.61
1208965,10.43
1209828,12.29
1210124,10.28
1211782,11.1
1214042,10.62
1214180,12.25
1216969,8.44
1219382,6.25
1219563,10.26
1223601,7.77
1223655,14.24
1232375,86.99
1232891,7.84
1235949,89.12
1237829,14.61
1238994,6.01
1241225,5.69
1241638,5.04
1242065,86.67
1242869,13.75
1242930,6.68
1244410,93.54
1245065,6.46
1249239,5.81
1250289,6.55
1253450,92.22
1254295,8.46
1254785,6.95
1255218,8.2
1255239,14.34
1255810,8.65
1257461,8.53
1258144,6.18
1260215,6.96
1261541,5.45
1261621,14.4
1267122,6.13
1267280,6.13
1271260,7.9
1274708,8.68
1275030,8.35
1275056,91.32
1276196,91.32
1276337,10.15
1278596,87.68
1280275,5.72
1281305,6.13
1282376,5.56
1282563,12.07
1282904,9.91
1284186,92.59
1284192,9.42
1285598,13.76
1286133,9.55
1286951,6.26
1289605,7.21
1290185,5.03
1291874,8.76
1298069,14.45
1300531,89.02
1300985,8.23
1301079,10.61
1310940,5.83
1312194,92.64
1312446,13.15
1314108,13.04
1314188,7.99
1316085,7.38
1316150,7.38
1317101,11.86
1318246,5.24
1319643,87.3
1324230,5.3
1325179,7.14
1328614,5.98
1330334,8.96
1332487,13.51
1333841,13.36
1336217,13.4
1337324,6.93
1339250,8.18
1340989,5.16
1341613,12.9
1347781,13.53
1347812,6.32
1347985,13.53
1348993,8.52
1351317,5.54
1353944,8.01
1355824,10.56
1357777,6.53
1358183,12.3
1358534,5.59
1364040,14.72
1364961,7.99
1365898,88.29
1365930,88.29
1368172,6.07
1368451,5.68
1368805,5.62
1369912,13.31
1370004,11.17
1373505,9.71
1375078,92.83
1385314,10.66
1385767,9.99
1389574,6.64
1392920,9.84
1393021,91.73
1396215,13.6
1397340,10.72
1397998,6.86
1398505,8.49
1398737,9.52
1399688,10.33
1399753,91.51
1400681,94.0
1400818,92.55
1401301,14.08
1402825,11.33
1403044,94.04
1407447,5.07
1408813,11.78
1408932,8.16
1409456,5.18
1410717,5.66
1412358,9.58
1414518,11.11
1421090,8.95
1421402,6.13
1424714,6.12
1427224,6.12
1427605,13.68
1429309,8.09
1429641,5.29
1429821,13.3
1432029,6.98
1435672,5.96
1438230,11.99
1439190,89.84
1439813,89.84
1441159,8.75
1441849,10.92
1444119,89.87
1445766,11.81
1449668,9.41
1449993,7.92
1462091,13.92
1462804,5.3
1463588,5.0
1464431,12.11
1466964,8.33
1467381,8.06
1469929,11.06
1470720,8.06
1474601,12.55
1475011,12.04
1475413,5.57
1479991,92.72
1480321,13.56
1481109,11.56
1482090,6.08
1483334,6.08
1483550,6.44
1484724,10.76
1486685,13.71
1487421,13.45
1487540,12.45
1487588,8.43
1493182,85.26
1494387,5.15
1494681,85.26
1495279,14.74
1498441,11.73
1501499,12.21
1501503,14.51
1501518,6.97
1501756,13.84
1502153,6.23
1503489,8.26
1503671,11.79
1505872,5.52
1508051,9.27
1509818,13.83
1511839,10.06
1512651,6.75
1512968,14.45
1513197,14.91
1516324,8.08
1517038,5.86
1517396,13.4
1517599,11.19
1518106,8.63
1521242,9.3
1523196,11.65
1523594,7.25
1523920,5.08
1525168,5.63
1525443,14.62
1526413,9.53
1526978,6.74
1527910,10.59
1527918,6.8
1528707,7.35
1529139,88.07
1533924,6.99
1535704,89.33
1538272,8.8
1538358,7.24
1540205,14.01
1540425,11.36
1541167,8.72
1541516,10.68
1543584,6.05
1544270,5.66
1546463,12.2
1547006,9.85
1547928,11.48
1548744,12.03
1551170,13.85
1552091,8.4
1552818,12.11
1554543,10.02
1555587,14.2
1555742,13.59
1557243,7.45
1559828,5.68
1560748,11.92
1561197,6.13
1563030,11.92
1567771,94.75
1567976,5.25
1568711,13.54
1568730,14.0
1568878,12.34
1569510,85.02
1570685,85.97
1572085,6.95
1573648,13.72
1574041,11.83
1576493,88.98
1577002,10.67
1580966,5.82
1584036,10.76
1585040,10.44
1585061,13.18
1585708,11.81
1589987,5.74
1591922,6.85
1592216,10.95
1600051,7.51
1601425,8.47
1602473,5.9
1603688,14.4
1608359,14.1
1609294,14.41
1611207,7.89
1611740,85.2
1613808,10.03
1614335,7.06
1615198,8.05
1616231,13.04
1616742,8.73
1617578,6.69
1625845,94.54
1626821,5.99
1631057,14.7
1633367,7.28
1636891,13.6
1638288,9.01
1640618,6.73
1641067,13.97
1643287,10.53
1645556,7.75
1645793,8.57
1653471,6.09
1653666,94.48
1655596,5.55
1656430,9.45
1657893,5.36
1658600,14.96
1659734,5.81
1662198,6.11
1663054,13.4
1664097,8.57
1664414,92.11
1665115,5.74
1665691,8.93
1665814,5.55
1665927,5.02
1667721,5.33
1670500,7.34
1672898,6.41
1673178,6.26
1674232,8.34
1675018,5.88
1675813,5.21
1678036,6.87
1679337,6.08
1680116,9.28
1681467,6.15
1682922,5.07
1683105,6.36
1684385,11.35
1685111,5.95
1685126,5.95
1686986,5.4
1692196,7.94
1692283,5.76
1696842,9.51
1697117,9.75
1697959,8.16
1699007,6.72
1701148,9.16
1701238,85.23
1701457,9.74
1702292,93.75
1704141,93.87
1704236,10.5
1705532,94.41
1708770,10.05
1709085,8.96
1710603,10.69
1711659,13.24
1713265,9.01
1713704,6.37
1714506,6.6
1716312,10.62
1718565,93.7
1719809,6.37
1725392,12.04
1726064,9.32
1726631,12.09
1728407,13.83
1728513,91.03
1729277,7.37
1729555,92.63
1730779,5.49
1735402,10.82
1736743,13.36
1739989,9.58
1741407,8.56
1742321,7.58
1745225,8.82
1749210,8.55
1749801,8.95
1751552,7.04
1752002,5.89
1752396,9.11
1755389,7.1
1755620,6.04
1756900,9.08
1758080,5.55
1758669,6.05
1759494,6.63
1761303,14.15
1762633,14.53
1764437,89.29
1766399,10.71
1769438,14.11
1774641,11.71
1779913,6.2
1781361,6.6
1783685,10.51
1784325,6.91
1785756,11.95
1790963,11.05
1794073,11.5
1794173,12.74
1794693,13.7
1799617,6.85
1801579,8.47
1803331,7.09
1803984,10.79
1811892,86.55
1815291,11.82
1816790,11.62
1817147,8.49
1817427,11.49
1817918,11.37
1818058,6.62
1818997,11.18
1819952,13.23
1823049,7.4
1824410,13.23
1825783,86.77
1826310,13.18
1827257,12.55
1833349,10.17
1837424,11.09
1837660,14.36
1839499,10.16
1840161,6.25
1841566,11.68
1842310,11.4
1847913,7.68
1848090,11.87
1848523,9.64
1849149,9.79
1849657,9.05
1850342,12.25
1855993,8.08
1857052,93.99
1859505,8.73
1859635,8.73
1860017,10.04
1862553,13.38
1863887,9.94
1865382,92.8
1865483,5.8
1865941,5.91
1868007,5.92
1870978,90.58
1873639,7.32
1873960,12.29
1874733,14.54
1874923,5.66
1875202,6.74
1876532,14.19
1876814,11.63
1879311,5.13
1880252,11.5
1881223,7.24
1883663,14.59
1887120,7.87
1888752,8.59
1889857,13.1
1892306,88.74
1893275,5.34
1895428,8.81
1897449,9.82
1898013,14.0
1898544,5.71
1902868,7.57
1904254,6.26
1906492,10.69
1907784,12.36
1908607,6.2
1911796,11.08
1915250,10.99
1918616,12.01
1918994,10.99
1920774,9.0
1923030,6.25
1923278,12.46
1925415,10.89
1931232,6.02
1932371,6.73
1934199,14.34
1936837,6.0
1938299,13.28
1939652,13.27
1941054,13.61
1945102,7.37
1946829,12.11
1947279,11.94
1947281,9.47
1948403,14.01
1956510,6.44
1957167,8.82
1959325,11.23
1959627,10.18
1959697,9.9
1961744,11.63
1962127,5.72
1962456,11.63
1965048,11.3
1965395,10.52
1968483,8.67
1969489,5.47
1969736,5.17
1970584,6.36
1972921,5.27
1974954,10.71
1977241,7.41
1977409,6.03
1978396,10.35
1981386,9.83
1982140,11.24
1983934,12.94
1985485,10.06
1985508,8.02
1986445,13.33
1989140,6.12
1990821,8.57
1994814,13.1
1997437,6.62
1999024,9.17
2001040,8.62
2001848,10.33
2002811,8.03
2008878,13.22
2011221,6.41
2011420,11.84
2012104,12.41
2012244,11.84
2013154,5.65
2013258,7.02
2014123,11.33
2019677,12.56
2020272,14.65
2020683,7.36
2020778,5.87
2020998,5.18
2022004,10.46
2022018,8.46
2027708,14.16
2029129,8.53
2029827,8.66
2030756,7.26
2031167,7.26
2031779,5.6
2036121,13.12
2040157,5.93
2040321,7.28
2045717,6.87
2052059,5.89
2053147,5.32
2053617,13.76
2055260,7.09
2056698,7.53
2057135,7.87
2057853,5.08
2058193,8.56
2058761,8.16
2060144,9.01
2061116,8.91
2061413,5.71
2061711,94.13
2063782,8.72
2068991,5.08
2070471,5.99
2071250,8.4
2077243,6.97
2077920,8.48
2079355,5.83
2080940,14.2
2081393,9.77
2083595,9.29
2084026,9.29
2084382,88.75
2086453,6.22
2091982,5.81
2092358,9.07
2092491,11.05
2092730,5.41
2092793,5.54
2092910,9.07
2095417,6.77
2096651,11.35
2097259,6.64
2098326,90.27
2099302,7.18
2104422,8.62
2104656,12.97
2110913,11.35
2112453,14.81
2113080,9.61
2114639,12.71
2115943,87.03
2120579,11.6
2120878,5.69
2121044,5.69
2121579,6.92
2121857,5.04
2122817,9.45
2124839,7.51
2125047,5.79
2130684,11.48
2131432,5.54
2131703,5.76
2131983,9.39
2132257,95.0
2133125,12.05
2134007,5.0
2135491,6.79
2136151,5.43
2136329,94.51
2136635,86.07
2136649,9.41
2137257,13.78
2138300,5.45
2139649,12.06
2141978,85.77
2142524,6.23
2142961,86.4
2143408,5.68
2144686,11.07
2145318,92.42
2148434,9.53
2148562,12.75
2150163,9.15
2150243,11.33
2150923,5.28
2151664,8.42
2151952,13.15
2153565,10.06
2154319,14.02
2155769,6.36
2155933,7.18
2156411,5.49
2157335,9.34
2158323,8.62
2158545,12.32
2160326,6.71
2161181,8.05
2164372,7.05
2166095,5.99
2166436,11.43
2167463,5.65
2172626,8.03
2172959,7.57
2173353,12.31
2174742,94.55
2175135,12.33
2176468,7.12
2177762,13.32
2182203,5.41
2183170,14.56
2183843,9.43
2184622,9.49
2184727,10.69
2184843,6.44
2185926,9.49
2185955,90.51
2186926,90.51
2187955,9.84
2189789,11.0
2191770,6.06
2192242,14.58
2193208,11.85
2193331,10.07
2193694,6.11
2194187,11.0
2194595,7.04
2194992,6.11
2196835,8.51
2197542,7.24
2197586,11.68
2201291,11.53
2203756,88.32
2205635,7.88
2206415,6.14
2207266,89.28
2207487,14.44
2207650,13.22
2207861,14.24
2209262,85.79
2209342,14.49
2212270,10.96
2212618,13.47
2213001,5.98
2213143,6.28
2214812,8.36
2221560,5.26
2227105,7.39
2227256,5.62
2228278,92.61
2228968,92.32
2230260,14.38
2230819,5.18
2232955,90.67
2233622,13.88
2235952,91.51
2236083,9.84
2236293,6.4
2236473,7.18
2236657,8.79
2238072,10.41
2240970,89.15
2241109,91.13
2241430,90.26
2242187,9.15
2242843,8.78
2243128,7.44
2244283,5.14
2249670,5.15
2249825,9.07
2251139,9.72
2254916,5.53
2255558,5.53
2257029,94.19
2258958,5.53
2259041,5.85
2259478,9.56
2259750,94.19
2259971,94.19
2262321,7.42
2262438,5.61
2262636,9.6
2262790,10.09
2267616,7.45
2268765,7.58
2269226,6.82
2269592,11.55
2270473,6.48
2270480,94.96
2270671,13.41
2271749,7.02
2272283,7.23
2272943,8.94
2274948,5.06
2276376,8.69
2278434,11.02
2278537,6.88
2279675,5.95
2281910,5.32
2287445,86.29
2291140,6.3
2292292,10.96
2293926,90.33
2295158,88.3
2295530,5.49
2299124,7.73
2299260,9.67
2299464,10.82
2299928,5.66
2303261,5.41
2304586,7.53
2305183,11.96
2312925,7.15
2314946,9.92
2315363,12.31
2316973,14.47
2317799,11.86
2317927,5.62
2318498,5.97
2318539,7.49
2323648,8.14
2323688,9.44
2323930,8.14
2324536,9.61
2326858,8.41
2327839,10.78
2328104,5.94
2328583,8.17
2329211,8.61
2329260,91.39
2329622,91.39
2329678,14.25
2330065,89.72
2330698,8.08
2332208,5.38
2332511,14.71
2332512,91.87
2332986,5.05
2333035,8.13
2334411,92.97
2334717,86.89
2335070,7.03
2335982,6.23
2337008,10.28
2338353,7.56
2339392,12.43
2340333,6.8
2340401,5.89
2345863,12.38
2349033,5.53
2349452,8.14
2349635,14.49
2351174,5.23
2351621,6.75
2353923,8.29
2356655,7.35
2360026,13.36
2367001,11.93
2367305,9.97
2368657,6.9
2369007,14.39
2371059,13.97
2372883,14.32
2373402,9.91
2374846,12.18
2375890,6.39
2376322,93.61
2380048,10.93
2380951,9.18
2381712,6.31
2387091,9.29
2387249,9.29
2392910,5.71
2393927,6.52
2395401,10.53
2395638,89.47
2397923,5.27
2399923,6.17
2400334,12.69
2402878,11.35
2402882,6.34
2403865,6.52
2405697,9.31
2407206,9.15
2409610,8.39
2410385,10.45
2411769,5.88
2411868,13.69
2414169,94.77
2415093,8.96
2415529,5.08
2418662,11.33
2421481,7.26
2422779,5.41
2424527,10.01
2425840,7.36
2425987,10.24
2426154,7.36
2428983,14.92
2429410,6.6
2430141,8.62
2433926,7.6
2434097,9.7
2434267,7.2
2438685,6.59
2439288,13.65
2441528,6.9
2443372,7.82
2447325,9.18
2448466,92.68
2450007,7.32
2451635,10.0
2452000,88.4
2452985,8.64
2453611,7.06
2453830,9.67
2454455,85.46
2458909,12.67
2461899,11.68
2465765,6.29
2466586,5.18
2469637,8.71
2469974,9.04
2470128,5.08
2470186,85.48
2471878,9.55
2474068,85.38
2474392,12.02
2475307,13.46
2477161,11.09
2477810,13.22
2478369,10.36
2482219,6.0
2486223,12.54
2487530,13.26
2487865,9.71
2489346,12.98
2490077,11.98
2491572,8.93
2492297,10.29
2493725,6.29
2496558,5.77
2499235,86.01
2499429,7.26
2500178,8.73
2501069,10.86
2501250,7.2
2501593,5.42
2501616,5.47
2502689,10.13
2505480,14.22
2505552,10.69
2507760,5.96
2512382,6.84
2515875,94.07
2517398,94.07
2517443,6.81
2518722,8.06
2518810,11.78
2518846,14.41
2520312,9.79
2520576,7.91
2523403,7.49
2524616,5.79
2525966,8.79
2526364,9.32
2526923,5.4
2528524,10.86
2530477,5.22
2530680,11.6
2531492,5.43
2531505,13.53
2534248,11.8
2538703,14.43
2539940,14.02
2543391,11.42
2543768,7.16
2545169,10.23
2545369,89.38
2545793,8.06
2547048,5.06
2547621,9.9
2551613,8.9
2552680,8.95
2552921,11.97
2552947,6.94
2555591,11.99
2555728,9.37
2559045,13.26
2561861,7.44
2563919,6.12
2563975,6.56
2566117,9.61
2566981,6.08
2569222,8.85
2570825,8.34
2572123,10.84
2572404,87.62
2573689,7.73
2573807,11.86
2574284,5.19
2574707,11.97
2574807,7.99
2577169,5.06
2577536,7.79
2577541,11.37
2578863,7.82
2579368,5.9
2579650,12.57
2581465,5.9
2582299,12.34
2582888,11.98
2583613,7.44
2583727,13.87
2585905,94.02
2586050,5.07
2588705,12.47
2590026,93.8
2591294,6.33
2592848,7.1
2594112,86.57
2596363,93.67
2597825,9.21
2598111,8.1
2598576,5.07
2599435,5.93
2599545,5.09
2599930,5.93
2600315,8.02
2600559,8.02
2601263,9.93
2603317,7.11
2604091,6.23
2604778,8.52
2607224,9.87
2609211,7.3
2609346,5.12
2610027,10.71
2610356,6.48
2611533,9.45
2612038,7.01
2612269,5.34
2613820,11.01
2615171,5.34
2616263,90.39
2617705,8.43
2618128,86.73
2618773,8.87
2619408,5.94
2621115,7.1
2625530,8.87
2632696,6.93
2633704,12.1
2636865,5.84
2638985,9.87
2640005,9.96
2640050,12.29
2641299,5.53
2641769,5.84
2645998,88.67
2646668,6.49
2651377,6.72
2651659,13.71
2653660,86.3
2654470,12.07
2654654,5.28
2654747,12.49
2659474,5.09
2659502,14.46
2662858,10.88
2664068,6.51
2665498,6.87
2666301,9.04
2666683,12.91
2668642,10.11
2671527,91.24
2675116,8.6
2676521,8.4
2676744,12.84
2679948,5.32
2682097,14.49
2682313,8.49
2683182,8.25
2683742,5.62
2689999,11.83
2690215,14.91
2691398,8.46
2695266,12.74
2695316,6.38
2696132,5.74
2696173,12.7
2698889,6.06
2699532,11.24
2699699,9.57
2702069,9.41
2702099,7.54
2702113,11.39
2705149,13.33
2706783,7.8
2710021,11.71
2712272,8.6
2712660,13.98
2716469,6.84
2718833,7.1
2718912,8.9
2721001,7.33
2725215,11.12
2727882,10.8
2730841,5.43
2730875,8.69
2733360,7.14
2734460,6.34
2735221,5.46
2736961,5.65
2739508,8.24
2739545,91.16
2743340,92.45
2743900,14.99
2744599,5.39
2747049,5.87
2747850,6.3
2748609,88.31
2749712,14.01
2750241,9.93
2751859,6.96
2754487,10.44
2754969,7.16
2756944,7.16
2757367,92.95
2759780,13.43
2761859,5.88
2762256,85.71
2764811,7.77
2765446,11.99
2765833,5.59
2773354,10.21
2778598,10.21
2778776,6.69
2779679,9.9
2780000,5.65
